dt: 0.01
Time[s]     Moment_Rate [Nm]
    0.00		0.0000e+00
    0.01		1.7032e+11
    0.02		8.5154e+11
    0.03		2.3840e+12
    0.04		5.1077e+12
    0.05		9.3620e+12
    0.06		1.5486e+13
    0.07		2.3817e+13
    0.08		3.4693e+13
    0.09		4.8449e+13
    0.10		6.5419e+13
    0.11		8.5938e+13
    0.12		1.1034e+14
    0.13		1.3895e+14
    0.14		1.7209e+14
    0.15		2.1010e+14
    0.16		2.5330e+14
    0.17		3.0201e+14
    0.18		3.5654e+14
    0.19		4.1722e+14
    0.20		4.8437e+14
    0.21		5.5828e+14
    0.22		6.3927e+14
    0.23		7.2764e+14
    0.24		8.2371e+14
    0.25		9.2775e+14
    0.26		1.0401e+15
    0.27		1.1610e+15
    0.28		1.2907e+15
    0.29		1.4296e+15
    0.30		1.5779e+15
    0.31		1.7360e+15
    0.32		1.9039e+15
    0.33		2.0822e+15
    0.34		2.2709e+15
    0.35		2.4704e+15
    0.36		2.6808e+15
    0.37		2.9026e+15
    0.38		3.1358e+15
    0.39		3.3808e+15
    0.40		3.6378e+15
    0.41		3.9069e+15
    0.42		4.1885e+15
    0.43		4.4827e+15
    0.44		4.7898e+15
    0.45		5.1099e+15
    0.46		5.4433e+15
    0.47		5.7902e+15
    0.48		6.1506e+15
    0.49		6.5249e+15
    0.50		6.9133e+15
    0.51		7.3157e+15
    0.52		7.7325e+15
    0.53		8.1638e+15
    0.54		8.6098e+15
    0.55		9.0705e+15
    0.56		9.5462e+15
    0.57		1.0037e+16
    0.58		1.0543e+16
    0.59		1.1064e+16
    0.60		1.1601e+16
    0.61		1.2153e+16
    0.62		1.2721e+16
    0.63		1.3304e+16
    0.64		1.3903e+16
    0.65		1.4518e+16
    0.66		1.5150e+16
    0.67		1.5797e+16
    0.68		1.6460e+16
    0.69		1.7139e+16
    0.70		1.7834e+16
    0.71		1.8546e+16
    0.72		1.9274e+16
    0.73		2.0018e+16
    0.74		2.0778e+16
    0.75		2.1555e+16
    0.76		2.2348e+16
    0.77		2.3157e+16
    0.78		2.3982e+16
    0.79		2.4824e+16
    0.80		2.5682e+16
    0.81		2.6556e+16
    0.82		2.7446e+16
    0.83		2.8352e+16
    0.84		2.9274e+16
    0.85		3.0212e+16
    0.86		3.1166e+16
    0.87		3.2136e+16
    0.88		3.3121e+16
    0.89		3.4122e+16
    0.90		3.5139e+16
    0.91		3.6171e+16
    0.92		3.7218e+16
    0.93		3.8281e+16
    0.94		3.9358e+16
    0.95		4.0451e+16
    0.96		4.1558e+16
    0.97		4.2680e+16
    0.98		4.3816e+16
    0.99		4.4967e+16
    1.00		4.6132e+16
    1.01		4.7311e+16
    1.02		4.8504e+16
    1.03		4.9710e+16
    1.04		5.0930e+16
    1.05		5.2163e+16
    1.06		5.3409e+16
    1.07		5.4668e+16
    1.08		5.5940e+16
    1.09		5.7224e+16
    1.10		5.8520e+16
    1.11		5.9828e+16
    1.12		6.1148e+16
    1.13		6.2480e+16
    1.14		6.3823e+16
    1.15		6.5177e+16
    1.16		6.6543e+16
    1.17		6.7922e+16
    1.18		6.9312e+16
    1.19		7.0714e+16
    1.20		7.2128e+16
    1.21		7.3555e+16
    1.22		7.4994e+16
    1.23		7.6446e+16
    1.24		7.7910e+16
    1.25		7.9387e+16
    1.26		8.0877e+16
    1.27		8.2380e+16
    1.28		8.3896e+16
    1.29		8.5424e+16
    1.30		8.6966e+16
    1.31		8.8521e+16
    1.32		9.0089e+16
    1.33		9.1670e+16
    1.34		9.3265e+16
    1.35		9.4872e+16
    1.36		9.6494e+16
    1.37		9.8128e+16
    1.38		9.9776e+16
    1.39		1.0144e+17
    1.40		1.0311e+17
    1.41		1.0480e+17
    1.42		1.0650e+17
    1.43		1.0821e+17
    1.44		1.0994e+17
    1.45		1.1168e+17
