dt: 0.01
Time[s]     Moment_Rate [Nm/s]
    2.13		1.8605e+17
    2.14		1.9017e+17
    2.15		1.9439e+17
    2.16		1.9871e+17
    2.17		2.0312e+17
    2.18		2.0764e+17
    2.19		2.1226e+17
    2.20		2.1698e+17
    2.21		2.2180e+17
    2.22		2.2673e+17
    2.23		2.3176e+17
    2.24		2.3690e+17
    2.25		2.4215e+17
    2.26		2.4750e+17
    2.27		2.5297e+17
    2.28		2.5854e+17
    2.29		2.6423e+17
    2.30		2.7002e+17
    2.31		2.7593e+17
    2.32		2.8195e+17
    2.33		2.8809e+17
    2.34		2.9434e+17
    2.35		3.0070e+17
    2.36		3.0718e+17
    2.37		3.1377e+17
    2.38		3.2048e+17
    2.39		3.2731e+17
    2.40		3.3425e+17
    2.41		3.4132e+17
    2.42		3.4849e+17
    2.43		3.5579e+17
    2.44		3.6321e+17
    2.45		3.7074e+17
    2.46		3.7839e+17
    2.47		3.8615e+17
    2.48		3.9403e+17
    2.49		4.0202e+17
    2.50		4.1013e+17
    2.51		4.1836e+17
    2.52		4.2669e+17
    2.53		4.3515e+17
    2.54		4.4371e+17
    2.55		4.5239e+17
    2.56		4.6119e+17
    2.57		4.7009e+17
    2.58		4.7911e+17
    2.59		4.8825e+17
    2.60		4.9749e+17
    2.61		5.0685e+17
    2.62		5.1632e+17
    2.63		5.2590e+17
    2.64		5.3559e+17
    2.65		5.4539e+17
    2.66		5.5530e+17
    2.67		5.6531e+17
    2.68		5.7543e+17
    2.69		5.8565e+17
    2.70		5.9596e+17
    2.71		6.0638e+17
    2.72		6.1690e+17
    2.73		6.2752e+17
    2.74		6.3824e+17
    2.75		6.4905e+17
    2.76		6.5995e+17
    2.77		6.7096e+17
    2.78		6.8205e+17
    2.79		6.9324e+17
    2.80		7.0451e+17
    2.81		7.1588e+17
    2.82		7.2733e+17
    2.83		7.3887e+17
    2.84		7.5050e+17
    2.85		7.6221e+17
    2.86		7.7401e+17
    2.87		7.8588e+17
    2.88		7.9784e+17
    2.89		8.0987e+17
    2.90		8.2198e+17
    2.91		8.3417e+17
    2.92		8.4643e+17
    2.93		8.5877e+17
    2.94		8.7117e+17
    2.95		8.8365e+17
    2.96		8.9619e+17
    2.97		9.0880e+17
    2.98		9.2147e+17
    2.99		9.3422e+17
    3.00		9.4703e+17
    3.01		9.5991e+17
    3.02		9.7286e+17
    3.03		9.8589e+17
    3.04		9.9898e+17
    3.05		1.0121e+18
    3.06		1.0254e+18
    3.07		1.0387e+18
    3.08		1.0521e+18
    3.09		1.0656e+18
    3.10		1.0792e+18
    3.11		1.0928e+18
    3.12		1.1066e+18
    3.13		1.1204e+18
    3.14		1.1344e+18
    3.15		1.1484e+18
    3.16		1.1625e+18
    3.17		1.1768e+18
    3.18		1.1911e+18
    3.19		1.2056e+18
    3.20		1.2201e+18
    3.21		1.2348e+18
    3.22		1.2496e+18
    3.23		1.2645e+18
    3.24		1.2795e+18
    3.25		1.2946e+18
    3.26		1.3098e+18
    3.27		1.3251e+18
    3.28		1.3406e+18
    3.29		1.3562e+18
    3.30		1.3718e+18
    3.31		1.3876e+18
    3.32		1.4035e+18
    3.33		1.4196e+18
    3.34		1.4357e+18
    3.35		1.4519e+18
    3.36		1.4683e+18
    3.37		1.4848e+18
    3.38		1.5014e+18
    3.39		1.5181e+18
    3.40		1.5349e+18
    3.41		1.5518e+18
    3.42		1.5688e+18
    3.43		1.5859e+18
    3.44		1.6032e+18
    3.45		1.6206e+18
    3.46		1.6380e+18
    3.47		1.6556e+18
    3.48		1.6733e+18
    3.49		1.6911e+18
    3.50		1.7091e+18
    3.51		1.7271e+18
    3.52		1.7453e+18
    3.53		1.7635e+18
    3.54		1.7819e+18
    3.55		1.8005e+18
    3.56		1.8191e+18
    3.57		1.8379e+18
    3.58		1.8568e+18
    3.59		1.8758e+18
    3.60		1.8950e+18
    3.61		1.9143e+18
    3.62		1.9337e+18
    3.63		1.9533e+18
    3.64		1.9730e+18
    3.65		1.9928e+18
    3.66		2.0128e+18
    3.67		2.0329e+18
    3.68		2.0531e+18
    3.69		2.0735e+18
    3.70		2.0941e+18
    3.71		2.1148e+18
    3.72		2.1356e+18
    3.73		2.1566e+18
    3.74		2.1777e+18
    3.75		2.1990e+18
    3.76		2.2204e+18
    3.77		2.2419e+18
    3.78		2.2636e+18
    3.79		2.2854e+18
    3.80		2.3074e+18
    3.81		2.3295e+18
    3.82		2.3517e+18
    3.83		2.3740e+18
    3.84		2.3965e+18
    3.85		2.4191e+18
    3.86		2.4417e+18
    3.87		2.4645e+18
    3.88		2.4874e+18
    3.89		2.5104e+18
    3.90		2.5335e+18
    3.91		2.5567e+18
    3.92		2.5799e+18
    3.93		2.6033e+18
    3.94		2.6267e+18
    3.95		2.6502e+18
    3.96		2.6738e+18
    3.97		2.6974e+18
    3.98		2.7211e+18
    3.99		2.7449e+18
    4.00		2.7687e+18
    4.01		2.7926e+18
    4.02		2.8165e+18
    4.03		2.8405e+18
    4.04		2.8646e+18
    4.05		2.8887e+18
    4.06		2.9128e+18
    4.07		2.9370e+18
    4.08		2.9612e+18
    4.09		2.9854e+18
    4.10		3.0097e+18
    4.11		3.0340e+18
    4.12		3.0583e+18
    4.13		3.0827e+18
    4.14		3.1071e+18
    4.15		3.1315e+18
    4.16		3.1559e+18
    4.17		3.1803e+18
    4.18		3.2048e+18
    4.19		3.2293e+18
    4.20		3.2538e+18
    4.21		3.2783e+18
    4.22		3.3029e+18
    4.23		3.3274e+18
    4.24		3.3519e+18
    4.25		3.3765e+18
    4.26		3.4011e+18
    4.27		3.4256e+18
    4.28		3.4502e+18
